id,Product_code,UPC_code,Manufacturer,Model,Product_name,shortDescription,longDescription,additionalImageURLs,Product_type_code,Image_URL,Thumbnail,Color,Selling_Price,Regular_Price,Primary_Category_ID,Sales_rank_short,Sales_rank_medium,Sales_rank_long,Bestseller_rank,OnSale,TopRated,AvailableInStore,FreeShipping,AverageReviewRating,ReviewCount,created_at,updated_at,cat1,cat2,cat3,cat4,cat5
23,4334903,922989253632,KIDdesigns,LI-M40E7.FXV2,KIDdesigns - Star Wars Episode VII Over-the-Ear Headphones - Black,40mm drivers; built-in microphone; adjustable headband; padded ear cushions; Star Wars Episode VII design,"Listen to music while showing off your fandom with these KIDdesigns Star Wars Episode VII 92298925363 over-the-ear headphones, which feature 40mm drivers for dynamic sound. An adjustable headband and padded ear cushions offer lasting comfort.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4334/4334903_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4334/4334903fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4334/4334903_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4334/4334903_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4334/4334903_rd.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4334/4334903_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4334/4334903_s.gif,Black,24.99,24.99,63,NULL,NULL,NULL,NULL,0,0,1,0,4.3,359,21/01/2020 15:28,28/01/2020 14:26,Audio,Headphones,,,
24,4338605,178176992802,Bose?,SOUNDSPORT IE HP IOS BLK,Bose? - SoundSport? In-Ear Headphones (iOS) - Charcoal,"TriPort&#174; technology; StayHear&#174; ear tips; in-line microphone; in-line control for select Apple&#174; , iPhone headphones; iPhone&#174; devices; sweat- and weather-resistant; lightweight carrying case included","These Bose&#174; SoundSport&#174; in-ear headphones provide crisp, clear high notes and natural-sounding low tones with TriPort technology. The sweat- and weather-resistant design keeps up with your active lifestyle.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4338/4338605_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4338/4338605fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4338/4338605_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4338/4338605_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4338/4338605cv11d.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4338/4338605_rd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4338/4338605ld.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4338/4338605_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4338/4338605_s.gif,Charcoal,99.99,99.99,63,1201,1234,616,713,0,1,0,1,4.6,4859,21/01/2020 15:28,28/01/2020 14:26,Audio,Headphones,All Headphones,,
25,4375608,8.79E+11,Skullcandy,S2PGHW-174,Skullcandy - Smokin' Buds 2 Wireless In-Ear Headphones - Black,Sound isolating; neodymium magnets; 9mm drivers; Bluetooth enabled; OnBoard microphone and remote; removable flex collar; cable management S-clip; micro USB charging cable,"Listen to your playlist wherever you go with these Skullcandy Smokin' Buds 2 S2PGHW-174 in-ear wireless headphones, which feature Bluetooth capability and a built-in remote to control your music. The removable flex collar lets you customize your style.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4375/4375608_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4375/4375608fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4375/4375608_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4375/4375608_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4375/4375608cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4375/4375608_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4375/4375608_s.gif,Black,41.99,59.99,63,1222,1257,2398,2033,1,0,1,1,4.2,3409,21/01/2020 15:28,28/01/2020 14:26,Audio,Headphones,All Headphones,,
26,4387700,178176992662,Bose?,SOUNDSPORT IE (IOS) GREEN,Bose? - SoundSport? Wired In-Ear Headphones (iOS) - Energy Green,TriPort&#174; technology; StayHear&#174; ear tips; sweat- and weather-resistant; in-line microphone and remote; compatible with select Apple&#174; iPhone&#174; devices; lightweight carrying case included,"Get ready for an intense workout with your favorite power anthem blasting through these sweat-resistant Bose&#174; SoundSport&#174; in-ear headphones, which offer TriPort&#174; technology for crisp highs and natural-sounding lows.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4387/4387700_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4387/4387700fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4387/4387700_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4387/4387700_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4387/4387700cv11d.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4387/4387700_rd.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4387/4387700_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4387/4387700_s.gif,Energy Green,99.99,99.99,63,NULL,NULL,NULL,NULL,0,1,1,1,4.6,4859,21/01/2020 15:28,28/01/2020 14:26,Audio,Headphones,All Headphones,,
27,4399300,6.01E+11,Insignia·NS-M35SPT,Insignia·- 3.5mm Stereo Splitter Cable - Black,"Compatible with most MP3 players, tablets and other devices with an auxiliary jack; lets you share stereo audio; slim design","Share your stereo audio using this 2-way Insignia&#8482; NS-M35SPT 3.5mm stereo splitter cable, which is compatible with most MP3 players, tablets and other devices with an auxiliary jack.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4399/4399300_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4399/4399300fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4399/4399300_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4399/4399300_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4399/4399300cv1d.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4399/4399300_rd.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4399/4399300_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4399/4399300_s.gif,Black,9.99,9.99,63,1537,1771,2272,2148,0,1,1,1,4.7,1140,21/01/2020 15:28,28/01/2020 14:26,Audio,Headphones,Headphone Accessories,Headphone Splitters,,
28,4561008,6.01E+11,Insignia·NS-HZ305,Insignia·- Dual 3.5mm Mini Headphone Jack Splitter - Black,"Only @ Best Buy
Compatible with most devices with a 3.5mm mini connector; lets you connect 2 pairs of headphones to a single 3.5mm mini jack","Only @ Best Buy Easily connect 2 pairs of headphones to a single 3.5mm mini jack with this Insignia&#8482; NS-HZ305 adapter that is compatible with most devices with a 3.5mm mini connector, including most portable audio devices, phones and tablets.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4561/4561008_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4561/4561008fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4561/4561008_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4561/4561008_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4561/4561008cv1d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4561/4561008_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4561/4561008_s.gif,Black,3.99,9.99,63,1439,1500,1891,1794,1,1,1,0,4.6,2105,21/01/2020 15:28,28/01/2020 14:26,Audio,Headphones,Headphone Accessories,Headphone Splitters,,
29,4716006,6.01E+11,Insignia·NS-HZ306,Insignia·- 20' Headphone Extension Cable and Adapter Kit - Black,"Only @ Best Buy
Compatible with most stereo headphones; includes a 20' 3.5mm extension cable, a 1/4""-to-3.5mm adapter and a 1/8""-to-3.5mm adapter","Only @ Best Buy Enjoy a flexible range of motion while you listen to music with help from this Insignia&#8482; NS-HZ306 kit that includes a 20' 3.5mm extension cable and 1/4""-to-3.5mm and 1/8""-to-3.5mm adapters, so you can extend the length of most stereo headphones.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4716/4716006_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4716/4716006fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4716/4716006_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4716/4716006_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4716/4716006cv1a.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4716/4716006_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4716/4716006_s.gif,Black,5.49,14.99,63,2165,2121,2334,2297,1,0,1,0,4.3,1306,21/01/2020 15:28,28/01/2020 14:26,Audio,Headphones,Headphone Accessories,Headphone Extension Cords,,
30,4716033,6.01E+11,Insignia·NS-HZ307,Insignia·- 1/4"-to-3.5mm Mini Headphone Jack Adapter - Black,Compatible with most headphones with a 3.5mm mini connector; lets you connect your headphones to a 1/4" jack,"This Insignia&#8482; NS-HZ307 1/4""-to-3.5mm mini headphone jack adapter makes it easy to connect a pair of headphones with a 3.5mm mini connector to a 1/4"" jack, allowing you to enjoy versatile connectivity.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4716/4716033_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4716/4716033fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4716/4716033_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4716/4716033_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4716/4716033cv1a.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4716/4716033_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4716/4716033_s.gif,Black,4.99,6.99,63,778,796,979,920,1,1,1,0,4.7,1650,21/01/2020 15:28,28/01/2020 14:26,Audio,Headphones,Headphone Accessories,,,
31,4725008,4.96E+12,Audio-Technica,AUD ATHM20X,Audio-Technica - ATH-M20x Monitor Headphones - Black,AUDIO-TECHNICA ATH-M20x Monitor Headphones: 40mm drivers; sound isolation; circumaural design; tuned for enhanced low-frequency performance; single-side cable exit,"Enjoy clear audio in the studio with these Audio-Technica ATH-M20x AUD ATHM20X monitor headphones, which feature 40mm drivers for faithful sound reproduction. The circumaural design blocks out ambient noise for effective sound isolation.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725008_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725008fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725008_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725008_sb.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725008_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725008_s.gif,Black,49.99,49.99,63,NULL,NULL,NULL,NULL,0,0,1,1,4.2,5,21/01/2020 15:28,28/01/2020 14:26,Audio,Headphones,All Headphones,,
32,4725011,4.96E+12,Audio-Technica,AUD ATHM30X,Audio-Technica - ATH-M30x On-Ear Headphones - Black,AUDIO-TECHNICA ATH-M30x On-Ear Headphones: 40mm drivers; sound isolation; circumaural design; collapsible design; contoured earcups; single-side cable exit,"Enjoy clear audio with these Audio-Technica ATH-M30X AUD ATHM30X on-ear headphones, which feature 40mm drivers for enhanced detail and crisp midrange definition. The collapsible design makes for easy portability.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725011_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725011fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725011_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725011_sb.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725011_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725011_s.gif,Black,69.99,69.99,63,NULL,NULL,NULL,NULL,0,0,1,1,4.7,3,21/01/2020 15:28,28/01/2020 14:26,Audio,Headphones,All Headphones,,
33,4725013,4.96E+12,Audio-Technica,AUD ATHM40X,Audio-Technica - ATH-M40x Monitor Headphones - Black,AUDIO-TECHNICA ATH-M40x Monitor Headphones: 40mm neodymium drivers; 90-degree swiveling earcups; circumaural design; tuned flat; collapsible,"Hear yourself clearly with these Audio-Technica ATH-M40x AUD ATHM40X monitor headphones, which are tuned flat for accurate monitoring across the entire 15Hz - 24kHz frequency range. The 90&#176; swiveling earcups offer easy 1-ear monitoring.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725013_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725013fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725013_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725013_sb.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725013_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725013_s.gif,Black,99.99,99.99,63,NULL,NULL,NULL,NULL,0,1,1,1,4.5,23,21/01/2020 15:28,28/01/2020 14:26,Audio,Headphones,All Headphones,,
34,4725019,4.96E+12,Audio-Technica,AUD ATHR70X,Audio-Technica - ATH-R70x Wired Open-Back Reference Headphones - Black,AUDIO-TECHNICA ATH-R70x Open-Back Reference Headphones: 3D wing support system; open-back design; 2-sided detachable cable; aluminum honeycomb-mesh housings; high-efficiency magnets; carbon composite resin,"Experience accurate sound reproduction with these Audio-Technica ATH-R70x AUD ATHR70X reference headphones, which feature an open-back design to produce natural and spacious audio. The 3D wing support system and fabric ear pads offer all-day comfort.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725019_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725019fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725019_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725019_sb.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725019_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725019_s.gif,Black,349.99,349.99,63,NULL,43413,43853,43887,0,0,1,1,5,2,21/01/2020 15:28,28/01/2020 14:26,Audio,Headphones,All Headphones,,
35,4725020,4.96E+12,Audio-Technica,AUD ATHM50XWH,Audio-Technica - ATH-M50x Monitor Headphones - White,AUDIO-TECHNICA ATH-M50x Monitor Headphones: 45mm large-aperture drivers; sound isolation; circumaural design; 90-degree swiveling earcups; collapsible; detachable cables,"Hear yourself in the studio with these Audio-Technica ATH-M50x AUD ATHM50XWH monitor headphones, which feature 45mm large-aperture drivers for faithful sound replication. The 90&#176; swiveling earcups allow comfortable 1-ear monitoring.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725020_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725020fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725020_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725020_sb.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725020_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725020_s.gif,White,169.99,169.99,63,NULL,NULL,135456,138082,0,1,1,1,4.7,64,21/01/2020 15:28,28/01/2020 14:26,Audio,Headphones,All Headphones,,
36,4725021,4.96E+12,Audio-Technica,AUD ATHM50X,Audio-Technica - ATH-M50x Monitor Headphones - Black,AUDIO-TECHNICA ATH-M50x Monitor Headphones: 45mm large-aperture drivers; sound isolation; circumaural design; 90-degree swiveling earcups; collapsible; detachable cables,"Hear yourself in the studio with these Audio-Technica ATH-M50x AUD ATHM50X monitor headphones, which feature 45mm large-aperture drivers for faithful sound replication. The 90&#176; swiveling earcups allow comfortable 1-ear monitoring.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725021_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725021fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725021_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725021_sb.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725021_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4725/4725021_s.gif,Black,149.99,149.99,63,NULL,NULL,138536,141046,0,1,1,1,4.7,64,21/01/2020 15:28,28/01/2020 14:26,Audio,Headphones,All Headphones,,
37,4732001,8.79E+11,Skullcandy,S2PGFY-003,Skullcandy - Smokin Buds 2 Wired In-Ear Headphones - Black/Black,Wired connection available via provided headphones cableOn-cable microphoneEarbuds,"Listen to what moves you with these Skullcandy Smokin Buds 2 wired earbuds. The soft ear gels help block out background noise, and the 9mm drivers improve your listening experience with high-fidelity audio. These Skullcandy Smokin Buds 2 wired earbuds have an in-line microphone that lets you make and receive hands-free calls.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4732/4732001_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4732/4732001fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4732/4732001_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4732/4732001_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4732/4732001cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4732/4732001_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4732/4732001_s.gif,Black/Black,29.99,29.99,63,NULL,NULL,NULL,NULL,0,0,1,0,4.4,2365,21/01/2020 15:28,28/01/2020 14:26,Audio,Headphones,Earbud & In-Ear Headphones,,
